agent_code ,doc_nbr,cus_id,company_order,package_id,car_id,car_number,post_date
0642,00002D-C2-15-226804,01512,อินทรประกันภัย,none,003235,ตฬ2433กท,28/9/2015
0642,00002D-C2-15-226867,00033,อินทรประกันภัย,none,005291,ฮต9388กท,28/9/2015
0150,00002D-C2-15-226876,01231,อินทรประกันภัย,none,000526,2ย9789กท,7/1/2016
0153,00002D-C2-15-226953,02352,อินทรประกันภัย,none,003523,บก3489พย,18/1/2015
0697,00002D-C2-15-227009,01800,อินทรประกันภัย,none,004046,บพ9605ชร,10/9/2015
0002,00002D-C2-15-227049,00952,MSIG ประกันภัย,none,002367,ชส4212กท,22/4/2016
0697,00002D-C2-15-227131,01625,อินทรประกันภัย,none,003383,ถศ6468กท,25/5/2018
0697,00002D-C2-15-227220,01599,MSIG ประกันภัย,none,002468,ฌป2771กท,12/3/2016
0697,00002D-C2-15-227228,01625,อินทรประกันภัย,none,003384,ถศ7480กท,20/4/2017
0603,00002D-C2-15-227279,01655,อินทรประกันภัย,none,000746,3จ0152กท,21/12/2015
0153,00002D-C2-15-227340,01484,อาคเนย์ประกันภัย,none,004335,ป้ายแดงกท,25/7/2018
0203,00002D-C2-15-227346,04411,MSIG ประกันภัย,none,001919,กอ7294ชม,19/8/2015
0031,00002D-C2-15-227382,02373,อินทรประกันภัย,none,003656,บฉ9019นย,19/8/2015
0031,00002D-C2-15-227387,03168,อาคเนย์ประกันภัย,none,003422,ทม9704ชร,3/9/2015
0697,00002D-C2-15-227410,00525,อินทรประกันภัย,none,004655,ภล3940กท,28/8/2015
0002,00002D-C2-15-227627,02777,อินทรประกันภัย,INT068,003881,บน4515นบ,16/11/2017
0002,00002D-C2-15-227650,02777,อาคเนย์ประกันภัย,none,000541,300160กท,29/3/2017
0697,00002D-C2-15-227656,04027,อินทรประกันภัย,none,004191,บล677สบ,26/12/2017
0633,00002D-C2-15-227671,02235,อาคเนย์ประกันภัย,none,000964,5กช66931,4/11/2016
0697,00002D-C2-15-227675,00262,MSIG ประกันภัย,none,003220,ตษ2910กท,21/12/2015
0697,00002D-C2-15-227682,03653,อินทรประกันภัย,none,002932,ฒน8095กท,14/10/2017
0415,00002D-C2-15-227729,02823,อินทรประกันภัย,none,000715,3กล7268กท,3/10/2016
0697,00002D-C2-15-227783,02182,อินทรประกันภัย,none,003993,บบ878พย,9/10/2015
0002,00002D-C2-15-227799,01667,อินทรประกันภัย,none,003604,บจ8302ศก,19/10/2015
0002,00002D-C2-15-227800,02193,อาคเนย์ประกันภัย,none,004149,บร3003รอ,5/10/2016
0002,00002D-C2-15-227802,02362,อาคเนย์ประกันภัย,none,000015,1ก39861,18/8/2016
0002,00002D-C2-15-227804,02362,MSIG ประกันภัย,none,001904,กษ7296ขก,1/3/2017
0709,00002D-C2-15-227818,04308,อินทรประกันภัย,none,002988,ฒว5029กท,28/2/2017
0709,00002D-C2-15-227822,03294,อินทรประกันภัย,none,001593,กต1248อบ,9/10/2015
0153,00002D-C2-15-228016,02352,อินทรประกันภัย,none,003524,บค0715ฉช,16/1/2017
0153,00002D-C2-15-228183,02352,MSIG ประกันภัย,none,003525,บค161พย,19/3/2018
0138,00002D-C2-15-228188,01622,เอเชียประกันภัย 1950,none,001748,กบ4308ขก,19/3/2018
0002,00002D-C2-15-228261,03929,อินทรประกันภัย,none,002859,ฒช7090กท,18/3/2017
0115,00002D-C2-15-228266,01282,เจ้าพระยาประกันภัย,none,003726,บต9931นบ,19/4/2016
0002,00002D-C2-15-228291,00538,อินทรประกันภัย,none,004564,พย9828กท,19/4/2016
0709,00002D-C2-15-228365,03616,อาคเนย์ประกันภัย,none,001773,กบ8560รย,16/7/2015
0001,00002D-C2-15-228498,01438,MSIG ประกันภัย,none,001060,6ฒ4960กท,16/7/2015
0002,00002D-C2-15-228714,00547,อินทรประกันภัย,INT031,001644,กท1945ฉช,16/7/2015
0002,00002D-C2-15-228716,03802,อาคเนย์ประกันภัย,none,003991,บบ8091พบ,16/7/2015
0116,00002D-C2-15-228797,01637,ทิพยประกันภัย,none,004327,ปอ8844กท,2/3/2017
0617,00002D-C2-15-228900,01535,อาคเนย์ประกันภัย,none,002988,ฒว5029กท,2/3/2017
0697,00002D-C2-15-228942,01920,อินทรประกันภัย,INT057,003855,บธ9555ลพ,5/4/2016
0697,00002D-C2-15-228947,04097,อินทรประกันภัย,none,002687,ฎฎ6054กท,12/4/2017
0697,00002D-C2-15-228952,02311,อินทรประกันภัย,none,004900,วศ9128กท,19/6/2015
0493,00002D-C2-15-229019,04174,เอเชียประกันภัย 1950,none,000953,5กค2788กท,14/9/2016
0304,00002D-C2-15-229058,02324,อินทรประกันภัย,none,000509,2ฒข7971กท,30/8/2017
0709,00002D-C2-15-229120,01148,อินทรประกันภัย,INT001,002148,ฆม406กท,4/12/2017
0709,00002D-C2-15-229121,03889,อินทรประกันภัย,none,001909,กส5826กท,1/8/2017
0709,00002D-C2-15-229122,02228,ทิพยประกันภัย,none,000465,2กพ9865กท,4/2/2015
0512,00002D-C2-15-229262,00156,อินทรประกันภัย,none,003215,ตศ4890กท,28/9/2015
0697,00002D-C2-15-229320,04031,MSIG ประกันภัย,none,004461,ผน5554กท,6/8/2015
0031,00002D-C2-15-229404,02828,อาคเนย์ประกันภัย,none,002691,ฎฐ8287กท,10/2/2018
0232,00002D-C2-15-229479,04363,อินทรประกันภัย,INT003,002448,ฌตุ6861กท,10/2/2018
0697,00002D-C2-15-229484,00009,อินทรประกันภัย,none,002399,ฌก2763กท,24/11/2016
0697,00002D-C2-15-229488,00761,อินทรประกันภัย,none,002934,ฒบ1687กท,6/4/2015
0701,00002D-C2-15-229492,00059,อาคเนย์ประกันภัย,none,001600,กต2775ปจ,15/2/2018
0701,00002D-C2-15-229493,02120,MSIG ประกันภัย,none,002047,ขห2435ชม,28/9/2015
0701,00002D-C2-15-229495,02439,อินทรประกันภัย,none,003071,ณต652กท,11/1/2018
0701,00002D-C2-15-229496,03452,อินทรประกันภัย,none,001675,กท9644ฉช,7/1/2016
0709,00002D-C2-15-229504,00768,อินทรประกันภัย,none,001697,กธ6666อด,25/9/2015
0709,00002D-C2-15-229505,02686,อินทรประกันภัย,none,003048,ณค4911กท,11/9/2015
0159,00002D-C2-15-229748,00678,สินทรัพย์ประกันภัย,none,002272,ชช9290กท,10/3/2017
0701,00002D-C2-15-229829,04415,อินทรประกันภัย,none,003529,บค35นบ,17/3/2015
0001,00002D-C2-15-229968,00404,ไทยไพบูลย์ประกันภัย,THP003,005100,ษห866กท,17/3/2016
0115,00002D-C2-15-230040,02314,อินทรประกันภัย,none,000176,1จ2807กท,17/3/2016
0697,00002D-C2-15-230227,03003,อินทรประกันภัย,none,002480,ฌฟ5608กท,17/3/2015
0697,00002D-C2-15-230275,00913,อินทรประกันภัย,INT050,003513,นง2843นบ,21/3/2018
0116,00002D-C2-15-230285,02503,อินทรประกันภัย,none,004307,ปร7626กท,19/3/2018
0617,00002D-C2-15-230323,01881,อาคเนย์ประกันภัย,none,002988,ฒว5029กท,8/8/2016
0002,00002D-C2-15-230337,04039,ทิพยประกันภัย,none,002879,ฒฏ788กท,7/3/2016
0115,00002D-C2-15-230339,00784,อินทรประกันภัย,none,003885,บน5243นบ,25/6/2015
0378,00002D-C2-15-230567,02084,อินทรประกันภัย,none,000704,3กม4973กท,20/6/2016
0697,00002D-C2-15-230673,03051,อินทรประกันภัย,none,001159,833623สป,25/6/2015
0153,00002D-C2-15-231000,01587,อินทรประกันภัย,none,004453,ผท8829ชม,20/6/2016
0697,00002D-C2-15-231016,01285,อินทรประกันภัย,none,004658,ภว6380กท,13/5/2016
0709,00002D-C2-15-231056,01211,อินทรประกันภัย,none,000494,2กฬ6711กท,13/1/2017
0709,00002D-C2-15-231062,03015,เจ้าพระยาประกันภัย,none,003060,ณจ4765กท,21/2/2015
0709,00002D-C2-15-231065,01274,อาคเนย์ประกันภัย,none,000740,3กอ3645กท,29/7/2015
0697,00002D-C2-15-231081,02592,อาคเนย์ประกันภัย,AKA004,004938,ศจ40121,29/7/2015
0002,00002D-C2-15-231122,02813,อินทรประกันภัย,none,004987,ศย7630กท,30/3/2018
0002,00002D-C2-15-231127,02759,ประกันคุ้มภัย,none,000998,5กส2981กท,3/3/2015
0232,00002D-C2-15-231292,04363,อาคเนย์ประกันภัย,none,001424,กง7811ลพ,8/9/2015
0697,00002D-C2-15-231361,00837,อินทรประกันภัย,none,002456,ฌธ3244กท,31/3/2016
0697,00002D-C2-15-231379,03509,อลิอันซ์ ซี.พี. ประกันภัย,none,004335,ป้ายแดงกท,6/3/2015
0002,00002D-C2-15-231405,03060,อาคเนย์ประกันภัย,AKA068,003739,บท252066,28/9/2016
0138,00002D-C2-15-231445,00810,อินทรประกันภัย,INT063,002854,ฒช1461กท,17/2/2015
0701,00002D-C2-15-231465,02043,อาคเนย์ประกันภัย,none,001464,กจ3817พย,15/2/2016
0002,00002D-C2-15-231469,00870,อินทรประกันภัย,none,004947,ศฎ5722กท,30/4/2018
0153,00002D-C2-15-231615,01351,อินทรประกันภัย,none,004050,บพ9974บร,24/4/2018
0153,00002D-C2-15-231634,01351,อินทรประกันภัย,none,004050,บพ9974บร,24/4/2018
0084,00002D-C2-15-231652,01533,อาคเนย์ประกันภัย,none,003016,ฒห7689กท,26/3/2018
0153,00002D-C2-15-231653,01351,อาคเนย์ประกันภัย,none,004051,บพ9997ฉช,16/6/2016
0302,00002D-C2-15-231674,03021,อินทรประกันภัย,none,000875,4กผ2108กท,16/6/2016
0617,00002D-C2-15-231683,00694,อินทรประกันภัย,none,004223,บษ7603ชร,16/6/2015
0617,00002D-C2-15-231743,00134,อินทรประกันภัย,none,002225,ฉค8269กท,11/4/2017
0697,00002D-C2-15-231748,01817,อินทรประกันภัย,none,002698,ฎต639กท,11/4/2017
0131,00002D-C2-15-232152,04162,อาคเนย์ประกันภัย,none,001891,กว3895ชบ,22/4/2016
0002,00002D-C2-15-232332,00327,ไทยไพบูลย์ประกันภัย,THP013,003558,บง8679สส,25/5/2018
0302,00002D-C2-15-232429,02498,อินทรประกันภัย,none,000613,3กข1545กท,12/1/2016
0697,00002D-C2-15-232442,03893,อินทรประกันภัย,INT058,004458,ผธ5340ชม,12/6/2015
0031,00002D-C2-15-232531,02323,อาคเนย์ประกันภัย,AKA015,004913,วฬ4321,31/8/2015
0697,00002D-C2-15-232541,02685,อาคเนย์ประกันภัย,none,000881,4กพ3235กท,31/8/2015
0302,00002D-C2-15-232560,00032,อินทรประกันภัย,none,003762,บท5583นฐ,24/8/2016
0642,00002D-C2-15-232580,04335,อาคเนย์ประกันภัย,none,005204,ฬก3839กท,24/8/2016
0697,00002D-C2-15-232605,00830,อินทรประกันภัย,none,002693,ฎณ8509กท,31/8/2015
0002,00002D-C2-15-232608,03366,อินทรประกันภัย,none,002232,ฉต3599กท,18/8/2016
0709,00002D-C2-15-232786,03888,อาคเนย์ประกันภัย,none,002696,ฎต22141,22/12/2016
0697,00002D-C2-15-232891,02443,อินทรประกันภัย,none,003363,ถร3363กท,14/1/2015
0701,00002D-C2-15-232934,02811,อินทรประกันภัย,none,005272,ฮง3375กท,22/12/2017
0415,00002D-C2-15-233058,00994,MSIG ประกันภัย,none,003877,บน3916ฉช,22/12/2016
0565,00002D-C2-15-233118,02604,อินทรประกันภัย,none,000529,2ศ10272กท,22/12/2017
0002,00002D-C2-15-233264,03632,อาคเนย์ประกันภัย,AKA017,002712,ฎน3008กท,6/6/2017
0196,00002D-C2-15-233418,00854,อินทรประกันภัย,none,000576,39657นศ,3/7/2017
0709,00002D-C2-15-233665,03674,อินทรประกันภัย,none,004368,ผก7867ขก,9/7/2016
0709,00002D-C2-15-233667,01387,อินทรประกันภัย,none,002630,ญว2643กท,19/4/2016
0697,00002D-C2-15-233702,01384,อินทรประกันภัย,none,002880,ฒฐ1387กท,11/8/2017
0697,00002D-C2-15-233706,02195,อินทรประกันภัย,INT058,004458,ผธ5340ชม,11/8/2017
0697,00002D-C2-15-233711,00821,อินทรประกันภัย,none,002619,ญม1546กท,20/4/2016
